GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,NAICS.id,NAICS.display-label,NAICS.annotation.id,YEAR.id,ESTAB,ESTAB_S,EMP,EMP_S,PAYANN,PAYANN_S,BENEFIT,BENEFIT_S,BENLGL,BENVOL,EMPSMCD,EMPSMCD_S,EMPQ1CW,EMPQ2CW,EMPQ3CW,EMPQ4CW,EMPSMOD,EMPSMOD_S,EMPQ1OC,EMPQ2OC,EMPQ3OC,EMPQ4OC,PAYANOC,PAYANOC_S,HOURS,HOURS_S,PAYANCW,PAYANCW_S,PAYQTR1,PAYQTR1_S,CSTCMT,CSTMPRT,CSTMPRT_S,CSTSCNT,CSTSCNT_S,CSTEFT,CSTEFT_S,CSTFUGT,CSTFUNG,CSTFUON,CSTFUOF,CSTFUOT,CSTELEC,CSTELEC_S,RCPTOT,RCPTOT_S,RCPCWRK,RCPCWRK_S,RCPCGDL,FEDDL,SLDL,PRIDL,RCPOTH,RCPOTH_S,RCPCCNDL,RCPNCW,RCPNCW_S,VALADD,VALADD_S,INVMATB,INVMATB_S,INVMATE,INVMATE_S,ESTCIN,ESTCIN_S,RCPCIN,RCPCIN_S,ESTCNO,ESTCNO_S,RCPCNO,RCPCNO_S,ESTCNR,ESTCNR_S,RCPCNR,RCPCNR_S,ASTBGN,CEXTOT,CEXTOT_S,ASRET,ASTEND,ASTEND_S,DPRTOT,RPTOT,RPBLD,RPBLD_S,RPMCH,RPMCH_S,PCHTT,PCHTT_S,PCHTEMP,PCHCMPQ,PCHEXSO,PCHDAPR,PCHCSVC,PCHRPR,PCHRFUS,PCHADVT,PCHPRTE,PCHTAX,PCHOEXP
0400000US49,49,Utah,,238390,Other building finishing contractors,,2012,39,32.9,561,8.2,21981,6.2,4775,5.8,2749,2026,428,8.0,413,423,443,433,133,9.9,131,138,131,132,7760,4.8,856,7.2,14221,7.3,5482,4.3,26051,23194,18.4,1579,2.6,1277,11.0,1049,46,1044,5,0,182,10.3,,,63551,10.9,,4160,,,,,32372,61972,11.2,,,1544,5.0,1881,4.0,16,51.6,,,22,44.6,30845,19.6,1,0.0,,,9594,1699,4.6,474,10820,10.8,1470,2202,1478,16.4,724,6.3,6127,6.0,,,19,,,718,,,1430,,
0400000US49,49,Utah,,238910,Site preparation contractors,,2012,501,12.6,4516,4.1,169095,3.5,33507,3.6,20241,13266,3717,4.3,3367,3885,4081,3536,799,6.3,777,823,805,790,34168,5.6,6816,4.3,134927,3.8,35596,3.4,390867,257453,3.6,72820,5.3,60594,4.9,53659,2640,31137,22523,2094,2201,5.8,814497,3.2,787509,3.2,284968,71939,213029,502540,26988,11.3,384141,714689,3.1,423630,3.2,17018,10.5,15752,11.4,132,23.0,239870,6.3,345,15.3,510417,3.8,24,72.1,37221,9.0,462950,27489,6.2,18282,472157,4.0,74355,21961,5312,7.2,16648,9.7,67223,5.1,2270,2815,175,1094,3218,16647,1822,837,2685,7508,28152
0400000US49,49,Utah,,238990,All other specialty trade contractors,,2012,294,16.0,2835,6.0,109039,3.3,21539,3.4,13032,8507,2301,6.8,1716,2751,2610,2128,534,5.4,493,530,573,540,28327,3.2,4492,7.0,80713,4.0,16927,3.6,200115,153651,4.8,27777,8.7,18687,6.4,17231,353,11869,5362,224,879,7.6,478419,4.0,466481,4.1,71616,31718,39898,394864,11938,6.9,151462,438704,4.2,278304,4.1,8599,8.2,9051,8.6,84,16.3,188886,7.4,204,21.9,254667,4.7,6,73.8,22927,18.9,229361,23435,4.9,5777,247018,6.1,84008,21478,3415,6.0,18063,1.5,43727,13.0,967,875,88,253,1800,6396,422,4214,2158,2290,24263
0400000US50,50,Vermont,,236115,New single-family housing construction (except for-sale builders),,2012,313,15.9,1274,8.6,46792,6.4,9399,6.4,6733,2666,994,9.1,816,1059,1084,1016,281,11.0,280,283,281,280,13477,7.9,1749,10.1,33315,7.4,9902,6.6,167350,84318,10.1,79534,10.9,3499,13.3,2657,198,2281,375,214,430,12.8,259241,8.4,255262,8.4,322,0,322,254940,3980,20.3,23335,175728,8.8,91891,8.9,4263,45.0,4961,42.2,32,27.2,,,278,17.6,,,3,83.3,,,32830,3157,35.6,530,35457,12.3,6311,2199,1723,9.6,476,14.4,17813,12.8,10,,,,770,1827,594,615,1188,820,11601
0400000US50,50,Vermont,,236116,New multifamily housing construction (except for-sale builders),,2012,15,63.2,92,5.2,5197,3.1,1054,0.9,,,,,,,84,77,,,,,,,,,123,15.4,,,,,,,,,,,,,,,0,0,,,,,40216,0.6,,0,,,,,0,,,,,,,,,0,,0,,13,73.0,,,2,0.0,,,,,,,,,,727,,,,,4930,3.7,,230,,,,281,,,87,,
0400000US50,50,Vermont,,236117,New housing for-sale builders,,2012,48,29.7,222,17.1,7003,10.2,1194,9.0,793,402,102,11.2,91,106,98,111,120,29.3,105,143,108,125,3707,16.4,159,10.3,3296,10.1,1557,10.5,38371,15819,21.7,22043,19.9,509,35.1,289,,245,44,,121,32.6,,,64350,17.1,0,0,0,64350,,,0,42307,17.8,,,10469,44.2,,,20,50.8,,,28,36.0,,,0,,0,,11974,324,12.0,,,,4119,298,,,,,5549,10.0,,,,,120,,58,,485,459,
0400000US50,50,Vermont,,236118,Residential remodelers,,2012,369,14.4,1109,7.9,35732,7.2,6558,7.2,4702,1857,890,8.7,831,971,931,829,218,10.6,217,216,227,214,7039,8.1,4668,62.5,28692,8.1,7574,8.2,104828,56468,10.1,45091,14.5,3268,14.5,2505,255,2381,124,108,400,12.6,175456,9.4,173132,9.4,,,,,2324,36.5,,128041,9.2,70628,9.1,1962,27.5,2032,28.3,47,20.8,43780,13.0,322,16.2,129352,11.8,0,,0,,24900,1692,22.0,344,26248,8.6,4720,1690,1403,32.7,287,20.5,13769,8.4,,229,,,1334,877,868,555,791,578,7993
0400000US50,50,Vermont,,236210,Industrial building construction,,2012,8,12.4,161,5.9,5151,7.4,1201,6.3,,,,,,,154,97,,,,,,,,,214,8.6,,,,,,,,,,,,,0,,0,,,,17684,8.5,17684,8.5,0,0,0,17684,0,,,,,,,0,,0,,0,,0,,8,16.2,17684,8.5,0,,0,,,,,0,4081,31.8,,222,222,44.0,0,,300,23.0,0,3,,,,,,,0,,24
0400000US50,50,Vermont,,236220,Commercial and institutional building construction,,2012,73,22.3,1017,3.5,55005,2.5,13907,1.7,6918,6989,635,4.9,569,663,663,644,382,2.9,378,387,382,383,29926,2.7,1136,4.6,25079,3.5,12496,1.9,296646,73853,2.0,221175,5.3,1617,7.2,1095,130,943,151,186,206,5.2,436591,3.3,433855,3.3,119861,,,313995,2736,2.3,9186,212680,2.1,139946,2.3,,,,,15,9.3,,,56,28.7,332626,4.3,1,0.0,,,23808,2391,2.0,1954,24244,3.7,5491,3864,1839,3.1,2025,1.3,15198,3.2,221,166,201,386,728,516,587,496,1311,1439,9146
0400000US50,50,Vermont,,237110,Water and sewer line and related structures construction,,2012,29,42.0,1005,7.8,57713,4.3,11293,3.0,,,656,8.0,513,623,707,782,348,7.6,354,347,348,345,,,1210,9.5,,,12202,2.8,,267133,2.4,,,1319,19.4,785,0,360,425,27,507,3.3,,,392708,3.2,,0,,,,,12698,,,,,,,,,3,24.0,,,25,47.4,,,0,,0,,78476,4094,9.8,,,,4026,5085,,,,,30580,9.4,0,0,,,,2448,,346,589,,26062
0400000US50,50,Vermont,,237120,Oil and gas pipeline and related structures construction,,2012,7,92.5,52,93.0,2705,93.0,,,,,,,,,,,,,,15,15,15,,,,,,,556,93.0,,2334,93.0,,,526,93.0,526,0,445,82,0,0,,8366,93.0,8366,93.0,,0,,,0,,,,,,,,,,,7,93.0,8366,93.0,0,,0,,0,,0,,,,,348,,,,,0,,,,459,93.0,0,0,0,0,,0,0,0,0,0,
0400000US50,50,Vermont,,237130,Power and communication line and related structures construction,,2012,32,30.0,437,10.8,27935,10.4,5069,13.0,3097,1972,307,3.9,252,342,349,285,130,34.7,121,133,132,134,8989,31.4,659,4.1,18946,3.0,5250,8.3,,,,,,,,,27,2179,,,,,,,97578,8.0,,,,,,,,,,67734,8.1,426,0.0,,,3,0.0,,,25,38.5,,,4,0.0,,,,,,,,,3485,,,,,,10252,4.6,,,,,,762,,147,,871,6662
0400000US50,50,Vermont,,237210,Land subdivision,,2012,6,0.0,27,2.3,1223,5.2,,,,,,,,,,,,,,24,21,15,,,,,,,154,0.0,,,,,,,,,0,,0,0,,,,,3527,4.0,0,0,0,3527,,,0,,,,,,,11,0.0,3,0.0,,,2,26.7,,,1,0.0,,,,0,,0,,,,0,0,,0,,295,22.8,0,0,0,0,7,0,0,,139,3,
0400000US50,50,Vermont,,237310,"Highway, street, and bridge construction",,2012,16,15.5,374,7.9,17668,5.9,4136,5.3,2286,1850,312,8.5,186,365,391,306,62,5.0,56,66,65,61,4613,2.3,585,5.9,13055,7.2,2171,7.1,36842,21514,4.2,11820,14.6,3508,6.1,2941,,1915,1026,340,,,,,71973,8.1,61586,,,10387,,,11868,60154,6.9,,,2255,0.2,2665,0.2,6,38.6,26683,18.1,10,11.5,45290,7.2,0,,0,,51482,2549,31.7,721,53310,13.1,24959,1381,541,28.6,839,9.8,5659,2.7,0,,,,,946,87,177,726,976,2435
0400000US50,50,Vermont,,237990,Other heavy and civil engineering construction,,2012,8,0.0,97,0.0,4645,0.0,1081,0.0,674,407,77,0.0,53,104,,,20,0.0,17,26,21,17,1150,0.0,140,0.0,3495,0.0,739,0.0,4714,3517,0.0,,,,,,,,,,,,15530,0.0,15509,0.0,1170,0,1170,14339,21,0.0,,,,10816,0.0,,,,,7,0.0,,,1,0.0,,,0,,0,,,,,,,,579,,,,,,1760,0.0,0,,,,,561,,,,,
0400000US50,50,Vermont,,238110,Poured concrete foundation and structure contractors,,2012,74,32.4,379,17.7,12666,10.6,2673,14.3,1769,904,363,18.1,296,427,427,303,16,26.0,20,13,13,18,665,14.0,671,14.6,12001,11.1,1835,9.4,20949,18750,18.6,387,21.1,1812,15.6,1643,,1622,21,,130,17.8,,,48401,13.2,1133,,,47268,,,16819,48014,13.3,,,,,309,2.2,5,27.7,,,66,36.2,29954,21.3,3,0.0,,,20252,2043,42.7,,,,6100,246,124,0.0,122,41.1,4286,21.4,,20,,,299,710,,99,220,204,2671
0400000US50,50,Vermont,,238120,Structural steel and precast concrete contractors,,2012,3,0.0,84,0.0,4455,0.0,1304,0.0,941,363,69,0.0,46,70,88,70,15,0.0,17,15,15,14,756,0.0,138,0.0,3699,0.0,1078,0.0,6921,,,,,,,,,,,,,,21813,0.0,21813,0.0,9026,,,12787,0,,15089,,,14892,0.0,,,0,,0,,0,,3,0.0,21813,0.0,0,,0,,,,,,,,693,,,,,,597,0.0,,,,,,,,,,,
0400000US50,50,Vermont,,238130,Framing contractors,,2012,67,27.6,297,16.4,10636,13.6,2300,12.4,1617,683,249,18.2,221,263,224,288,48,24.4,36,45,33,78,2248,16.6,428,16.9,8388,15.8,2530,13.4,17769,9990,32.3,7141,22.3,637,19.7,555,,535,20,,49,26.9,36151,18.5,36149,18.5,,0,,,2,56.2,11848,29008,18.4,18383,16.1,,,,,3,23.7,7246,7.6,64,29.0,28904,23.1,0,,0,,4709,568,31.8,,,,724,294,,,,,1574,26.9,0,,,,139,,,,185,101,
0400000US50,50,Vermont,,238140,Masonry contractors,,2012,79,21.3,358,14.5,9244,9.4,1606,11.5,1349,258,319,15.3,267,332,347,328,40,23.9,39,39,41,41,1096,14.7,527,17.6,8148,9.7,1693,9.8,9535,7575,15.1,823,26.0,1136,17.5,973,24,897,75,,,,28639,11.5,28639,11.5,5975,,,22664,0,,15283,27816,11.4,19105,10.8,,,,,17,45.1,5019,23.2,62,24.2,23621,13.1,0,,0,,9879,533,34.6,546,9866,14.6,1952,558,207,18.9,351,19.0,3916,20.0,82,113,12,4,196,503,51,137,193,116,2509
0400000US50,50,Vermont,,238150,Glass and glazing contractors,,2012,10,0.0,63,0.0,3160,0.0,834,0.0,599,235,44,0.0,47,38,44,47,19,0.0,19,20,19,19,1136,0.0,83,0.0,2024,0.0,742,0.0,4978,4686,0.0,0,,292,0.0,229,7,229,0,15,41,0.0,,,9095,0.0,2197,,,6898,,,6232,9095,0.0,,,,,243,0.0,8,0.0,,,2,0.0,,,0,,0,,,,,,,,340,272,,,,,,,0,,6,,37,,34,,134,,
0400000US50,50,Vermont,,238160,Roofing contractors,,2012,105,29.5,496,11.6,14645,6.7,3421,10.3,2621,799,420,13.3,371,484,451,374,76,7.4,75,78,77,74,4128,4.2,652,11.8,10517,8.6,3163,7.7,26403,23166,11.4,987,5.4,2250,15.5,1805,73,1705,100,95,277,26.1,,,56261,10.5,7803,1542,6261,48458,,,14002,55274,10.7,,,1583,27.3,1652,38.9,21,27.4,,,83,36.8,,,1,0.0,,,15890,758,6.1,378,16269,7.8,1859,863,766,46.9,97,23.0,7186,14.1,544,179,20,113,245,643,316,263,994,521,3349
0400000US50,50,Vermont,,238170,Siding contractors,,2012,16,8.8,65,2.1,1861,3.1,304,2.8,227,77,,,,55,64,53,,,,,,,,,91,4.5,,,270,5.7,3512,2917,1.6,345,0.0,250,1.1,213,9,,,,,,6719,2.6,6719,2.6,,,,,0,,,6374,2.8,3207,4.0,,,176,1.6,6,23.3,,,10,0.0,,,0,,0,,,,,,,,328,,,,66,0.0,,,,,,,,,,,,,
0400000US50,50,Vermont,,238190,"Other foundation, structure, and building exterior contractors",,2012,9,0.0,238,0.0,,,,,,,,,,209,209,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37992,0.0,,0,,,,,,,,,,,,,,7,0.0,,,2,0.0,,,0,,0,,,,,,,,,,,,0,,,,0,5,,,,,,,,,
0400000US50,50,Vermont,,238210,Electrical contractors and other wiring installation contractors,,2012,231,18.0,1741,6.4,74413,4.6,16805,5.2,9578,7227,1338,7.3,1292,1339,1390,1331,403,5.7,416,410,390,398,20404,3.4,2656,5.8,54009,5.6,16679,4.6,109996,100083,6.6,5549,8.7,4364,7.3,3662,114,3564,98,172,417,13.9,251427,5.9,247449,6.0,61790,7983,53808,185658,3979,4.6,132980,241900,6.1,141431,6.4,4930,11.8,4449,8.7,150,23.6,210955,6.2,78,27.7,,,3,0.0,,,36350,5322,19.7,2446,39226,9.1,9491,3567,2441,6.5,1126,4.0,39310,5.5,0,325,165,152,1529,1109,209,857,1056,2810,31096
0400000US50,50,Vermont,,238220,"Plumbing, heating, and air-conditioning contractors",,2012,292,17.5,2026,8.7,85240,5.8,22230,5.8,11524,10706,1561,8.4,1523,1595,1579,1548,465,11.3,464,463,470,462,22124,6.0,2607,7.7,63116,6.1,20599,5.1,159745,127283,9.8,24580,5.0,7882,8.5,6448,240,6237,211,672,523,10.3,322002,6.9,318895,7.0,43286,15662,27624,275608,3107,8.4,109108,294315,7.4,162256,5.8,6707,6.6,6770,6.7,163,20.8,258090,7.7,129,29.5,60805,16.6,0,,0,,50052,5327,9.7,5448,49931,8.3,10252,3864,3256,6.6,608,6.6,21957,7.6,2301,1264,125,307,1452,3162,290,766,1694,1658,8937
0400000US50,50,Vermont,,238290,Other building equipment contractors,,2012,38,51.2,179,2.7,9379,0.6,3018,1.3,1010,2008,143,3.4,137,144,136,156,36,0.0,39,35,35,36,2289,0.0,225,8.6,7090,0.8,2309,0.0,12033,9814,8.1,1684,0.0,535,0.0,474,11,,,17,33,0.0,,,34569,5.8,6787,1176,5611,27782,,,18219,32885,6.1,,,1059,0.0,1102,0.0,11,0.0,20732,0.0,27,72.1,13837,14.6,0,,0,,,,,,,,395,544,355,0.0,189,0.0,,,,,,,149,,,296,,,1073
0400000US50,50,Vermont,,238310,Drywall and insulation contractors,,2012,66,26.6,361,18.3,12754,13.3,2630,13.4,2103,527,282,17.5,284,250,279,317,78,23.8,97,67,72,76,2592,10.4,500,15.2,10162,14.6,3203,7.8,22422,19366,20.3,754,13.6,2302,15.3,,754,,22,,,,,,43592,15.8,5782,2102,3681,37810,,,21639,42838,16.0,,,641,14.7,577,12.5,36,39.9,,,29,33.4,,,0,,0,,5741,1107,16.5,0,6848,12.6,856,602,376,20.5,226,41.0,2748,10.3,0,301,7,9,164,338,99,227,185,312,1107
0400000US50,50,Vermont,,238320,Painting and wall covering contractors,,2012,143,19.7,638,9.3,20493,7.2,3946,7.9,2951,995,578,9.5,417,685,725,484,60,12.9,57,58,59,64,3786,7.1,906,9.3,16707,8.0,4101,9.1,,10139,7.7,905,12.1,,,1292,103,1232,59,,,,,,49117,8.3,15613,1626,13987,33504,,,28495,48212,8.3,36627,9.2,785,24.4,805,27.5,39,36.9,23236,12.9,103,23.2,25881,10.7,0,,0,,9498,545,6.7,333,9709,6.7,1867,917,395,3.6,522,4.4,3414,6.9,,138,,36,286,708,22,163,203,437,1383
0400000US50,50,Vermont,,238330,Flooring contractors,,2012,19,25.8,113,10.9,2777,11.6,471,13.2,370,101,74,8.2,110,66,61,60,38,20.5,42,38,37,37,1193,21.4,93,7.4,1584,6.3,692,7.7,5981,5493,7.8,336,26.4,152,2.6,112,4,,,,,,,,11766,9.6,,,,,,,4541,11430,9.2,,,,,,,12,19.6,,,7,59.7,,,0,,0,,,,,,,,83,264,252,15.5,12,0.0,,,,,,,,,,34,,,
0400000US50,50,Vermont,,238340,Tile and terrazzo contractors,,2012,3,0.0,23,0.0,934,0.0,122,0.0,97,25,,,,,,,,,,,,,,,,,,,134,0.0,,,,,,,,,,,0,0,5,0.0,7716,0.0,7716,0.0,0,0,0,7716,0,,,,,,,,,,,1,0.0,,,2,0.0,,,0,,0,,,,,0,,,77,,,,0,,,,,,,0,,0,,10,,,
0400000US50,50,Vermont,,238350,Finish carpentry contractors,,2012,143,19.6,346,12.9,9511,11.7,1637,10.9,1240,398,265,14.6,306,297,213,245,80,20.6,79,77,82,83,2175,14.5,561,16.2,7337,14.0,2662,11.7,24175,14214,24.2,9322,23.9,639,15.0,459,24,459,0,61,95,14.9,,,38321,14.7,587,0,587,37733,,,2162,28999,13.2,,,288,5.7,284,5.1,6,12.6,2564,23.7,136,20.5,35757,15.7,0,,0,,6137,259,22.5,83,6313,15.1,1702,417,330,17.2,87,26.8,3212,12.6,,50,47,,328,62,698,241,246,175,1322
0400000US50,50,Vermont,,238390,Other building finishing contractors,,2012,12,0.0,82,6.8,,,,,,,,,,,,,,,,36,33,43,,,,,,,,,4898,4371,5.0,270,28.5,257,0.0,,0,,,,,,11352,6.2,11352,6.2,,,,,0,,4621,11082,5.6,6454,6.2,,,241,13.1,8,8.4,9220,7.6,4,0.0,2132,0.0,0,,0,,,,,0,,,,,,,,,,,21,,,0,,,,,,,527
0400000US50,50,Vermont,,238910,Site preparation contractors,,2012,315,14.9,2077,4.9,84948,3.2,16979,3.4,11385,5594,1698,4.7,1207,1933,1941,1711,379,8.3,359,384,402,372,15030,4.4,3371,4.8,69918,3.5,14317,3.3,156727,106655,6.5,25217,2.5,24856,6.5,22518,72,12981,9537,1213,1052,15.6,347993,4.9,334410,4.9,86670,18755,67914,247741,13582,10.7,87046,309193,5.2,191265,5.1,6392,17.3,7244,19.5,52,17.7,,,249,18.0,210066,6.2,14,65.8,,,313534,26295,11.7,12396,327433,7.5,47529,7923,2635,12.1,5288,3.7,33705,6.1,,670,108,,1086,9999,363,637,2837,2821,15055
0400000US50,50,Vermont,,238990,All other specialty trade contractors,,2012,48,24.4,235,16.9,8611,18.5,1783,18.2,1183,600,162,14.9,68,239,248,93,73,26.6,48,83,83,78,3130,23.5,316,16.9,5481,17.8,824,6.2,29661,25389,26.6,1253,29.1,3019,14.6,2690,38,929,1760,57,234,8.4,50242,23.9,50096,24.0,8315,285,8030,41781,146,1.7,4194,48843,23.9,20581,22.3,532,4.8,527,5.6,7,20.1,15466,5.5,41,28.4,34631,34.6,0,,0,,17219,2568,29.8,138,19649,14.5,2833,,,,,,3584,43.9,,12,,36,176,1508,67,540,247,336,657
0400000US51,51,Virginia,,236115,New single-family housing construction (except for-sale builders),,2012,786,12.3,4052,7.6,184153,5.3,31078,5.6,19137,11941,2870,8.5,2890,2902,2909,2780,1182,10.4,1214,1176,1190,1149,60672,8.4,5221,7.9,123481,5.9,44408,5.3,898864,561206,8.9,324163,12.8,13496,15.5,10198,,9627,571,,3005,27.5,1276802,7.8,1266990,7.8,6750,,,1260240,9811,46.2,61063,942828,6.6,377937,5.9,13977,47.6,10550,44.2,99,30.8,,,684,13.4,1094287,8.6,3,0.0,,,128458,3302,26.9,1806,129954,9.1,25825,4514,3253,15.4,1261,26.3,64141,7.6,,1231,250,,3184,1632,1293,3520,4308,6600,41757
0400000US51,51,Virginia,,236116,New multifamily housing construction (except for-sale builders),,2012,24,19.0,698,6.4,49550,5.9,9510,4.3,6182,3329,359,6.0,351,363,375,345,340,11.0,343,343,325,348,30204,7.8,579,7.9,19346,7.8,11604,5.8,592149,182835,6.6,407847,10.6,1467,6.0,709,,,,,,,,,661973,8.6,17562,,,644411,,,72792,254126,5.5,,,0,,,,1,0.0,,,23,20.2,,,0,,0,,38669,1445,11.4,,,,2526,5924,3963,3.8,1961,6.1,22149,6.9,2023,193,,,634,305,388,,752,555,16071
0400000US51,51,Virginia,,236117,New housing for-sale builders,,2012,515,13.9,4002,5.9,255572,3.7,45007,4.2,25377,19630,1273,9.6,1323,1239,1278,1253,2728,6.7,2970,2601,2654,2689,193704,3.7,2421,9.8,61868,7.9,67422,3.6,2541500,1118739,5.0,1411772,3.8,10988,11.7,5479,361,5008,471,24,5124,8.7,4091338,3.6,4071890,3.6,3998,0,3998,4067892,19448,21.2,5902,2660117,4.0,1549838,4.4,538785,14.1,453890,12.3,145,26.7,1337403,6.4,361,16.6,1653106,7.1,9,0.0,1081381,0.0,216859,13711,14.7,16508,214062,6.7,25479,18854,16589,9.1,2265,6.0,262640,2.4,1732,1228,1385,1528,5597,8084,5332,32439,16450,16856,172007
0400000US51,51,Virginia,,236118,Residential remodelers,,2012,2854,6.4,10487,4.3,369519,3.5,62229,3.7,39618,22611,6492,5.2,6617,6764,6410,6178,3994,5.1,3940,3879,4281,3877,166984,4.0,11699,5.1,202536,4.4,88934,3.5,1052737,517463,6.1,503221,6.3,32053,6.7,27236,271,25405,1831,407,4140,10.0,1872947,4.6,1840488,4.6,39682,,,1800806,32459,8.3,95679,1337267,4.5,820210,4.5,36237,26.4,24746,8.3,312,18.4,393462,10.0,2497,6.9,1433246,5.3,46,59.6,13779,50.5,538645,13963,13.5,11597,541011,3.0,47862,25453,17835,7.0,7617,20.4,154242,5.7,4483,1942,1475,1159,9652,4250,2418,14359,12823,14341,87339
0400000US51,51,Virginia,,236210,Industrial building construction,,2012,57,39.8,1058,7.5,60654,7.3,11302,8.9,5153,6148,796,8.7,721,708,831,924,262,10.0,263,264,259,262,23637,11.8,1632,8.6,37018,7.3,14211,7.1,190910,144803,2.6,44328,37.7,1779,21.5,1645,,,,0,,,,,280272,10.0,53118,28806,24312,227154,,,37136,235945,5.7,,,692,10.4,,,7,42.3,,,47,47.9,,,3,8.9,,,30032,453,30.5,,,,2332,1896,1434,9.5,462,25.7,16823,30.7,,67,,,684,450,8,,391,212,14620
0400000US51,51,Virginia,,236220,Commercial and institutional building construction,,2012,817,10.5,13542,3.0,807967,1.9,176630,1.8,86064,90565,8048,4.0,7779,8245,8135,8033,5494,2.6,5530,5562,5420,5464,407673,1.9,22307,30.3,400294,2.7,188271,1.8,5705577,1501603,1.7,4159885,2.3,44088,8.2,27977,8332,24261,3716,889,6890,3.6,8238248,1.9,8218957,1.9,2546307,849193,1697115,5672649,19291,9.1,439905,4059071,1.9,2532671,2.4,14566,9.8,14980,10.6,43,28.8,770220,2.7,767,11.0,6237807,2.5,7,0.0,1210929,0.0,796364,41417,12.0,23853,813928,2.4,178892,62364,31413,3.0,30951,6.1,322083,5.9,14312,6361,6150,2873,15259,7548,3702,13025,26989,25848,200015
0400000US51,51,Virginia,,237110,Water and sewer line and related structures construction,,2012,263,16.5,4451,6.0,200422,4.7,45642,5.0,24726,20916,3394,5.7,3391,3450,3358,3378,1057,8.4,1048,1057,1071,1051,70161,5.6,6747,5.2,130261,4.9,48389,4.6,500888,291890,6.7,172318,3.7,36680,6.9,33793,225,20120,13673,1667,996,10.9,835243,4.6,826885,4.6,409488,61834,347654,417397,8358,24.5,320849,654567,5.3,334355,5.0,19105,11.0,16849,11.6,101,28.2,,,162,20.4,426842,7.2,1,0.0,,,375985,18497,9.3,24451,370032,6.6,75249,14310,4690,9.2,9620,8.9,60422,6.6,,358,,284,2319,10548,748,1095,4373,6395,33729
0400000US51,51,Virginia,,237120,Oil and gas pipeline and related structures construction,,2012,31,18.8,1633,2.0,77693,1.6,20013,1.7,10192,9821,1374,0.2,1288,1352,1403,1454,259,12.4,241,258,266,270,13287,8.9,2870,0.2,64406,0.3,16836,1.7,83421,56125,2.3,14480,9.7,12816,6.2,9634,24,6463,3171,2367,791,8.8,,,233398,2.6,7755,,,225642,,,21860,218918,2.1,,,597,3.6,619,4.3,10,54.1,,,18,14.0,170300,0.4,3,0.0,,,84362,20063,0.0,,,,16440,5363,2014,0.0,3349,10.7,27219,3.7,,22,,38,1372,1959,79,,202,6112,15545
0400000US51,51,Virginia,,237130,Power and communication line and related structures construction,,2012,195,13.1,6827,2.0,427068,1.2,93352,1.0,45024,48328,5720,1.9,5590,5777,5906,5606,1108,4.1,1125,1119,1102,1085,91058,2.8,11746,1.8,336010,1.1,103530,1.2,916716,273684,1.8,616964,2.1,26067,3.3,23306,205,21119,2187,828,1728,2.3,1827786,1.6,1827786,1.6,559548,,,1268238,0,,266912,1210822,1.7,911070,1.7,12956,4.7,10579,3.8,36,23.8,121233,9.0,110,20.9,1171111,2.3,49,13.7,535442,0.4,334727,30708,10.3,11446,353988,2.6,43049,29645,5201,4.5,24444,2.1,123055,1.2,793,1098,,378,14825,5474,938,,2019,10088,87098
0400000US51,51,Virginia,,237210,Land subdivision,,2012,44,17.4,729,6.1,36141,7.1,5198,7.9,2805,2392,486,4.6,447,515,498,484,243,13.1,234,254,240,242,16443,12.2,999,4.4,19698,6.4,10386,6.2,99146,77789,3.1,20516,27.7,841,23.5,429,129,304,126,0,283,18.1,,,239861,8.9,0,0,0,239861,,,0,219346,7.5,,,2843,10.2,3008,11.8,9,32.6,,,33,21.9,80969,24.6,2,0.0,,,52781,10038,41.9,,,,3731,2575,2575,14.9,0,,18518,12.3,762,235,345,76,509,55,32,1202,1482,1036,12784
0400000US51,51,Virginia,,237310,"Highway, street, and bridge construction",,2012,325,14.1,11043,3.0,556913,2.0,150587,1.7,86324,64263,8383,3.5,7670,9175,8866,7822,2660,2.4,2648,2684,2676,2633,172501,1.8,17257,3.6,384412,2.3,126200,1.9,2043443,1104323,5.8,847686,3.2,91434,3.4,65555,5912,46376,19179,6825,13142,4.3,3571563,3.0,3432410,2.7,1827487,260505,1566982,1604923,139152,14.8,511410,2584725,3.3,1528120,2.6,35242,7.8,32249,12.2,85,25.4,,,220,16.9,2442386,3.4,21,77.1,,,919806,73067,5.8,64349,928525,3.2,131652,83746,14352,3.6,69394,3.3,254009,9.0,4624,4678,325,1285,4497,27587,1285,1426,10223,17412,180667
0400000US51,51,Virginia,,237990,Other heavy and civil engineering construction,,2012,130,30.3,2824,7.1,193849,4.4,47743,3.2,21641,26103,2274,7.3,2281,2227,2304,2284,550,9.4,485,493,610,610,48879,11.8,4831,6.0,144970,3.5,44126,3.7,481992,207535,6.5,251987,0.4,22469,4.3,20817,28,6653,14164,533,1091,5.7,1128785,3.8,1127550,3.8,284446,,,843104,1235,44.9,69645,875563,4.8,646793,4.5,3865,10.2,3912,10.5,4,27.0,44492,23.7,119,33.0,868418,4.7,7,0.0,214640,0.0,408869,19674,2.6,2635,425907,2.6,31652,18416,6431,16.9,11985,8.9,87507,6.2,8712,596,340,1279,1351,14842,1096,1073,12748,5596,39875
